201;51.1189848015,16.9397324324
201;51.1644273514,16.9649881124
201;51.1445095322,17.1213582158
201;51.1446620972,16.9863538742
201;51.0715501688,17.0405935049
201;51.0624132434,16.9898722175
201;51.1629265522,16.9019279483
201;51.0808645778,17.044074297
201;51.1349640121,17.0170544386
201;51.1363070695,17.0437906982
201;51.1574616346,17.1292676926
201;51.1077005901,17.1265636683
201;51.0778941198,17.0598494411
201;51.1000105891,16.9472901823
201;51.122457227,16.9165198805
200;51.12376873,16.9633239628
203;51.1295927376,16.9586795568
202;51.1282259185,16.957719326
202;51.1291550906,16.9593501091
205;51.1007597721,17.0011818409
204;51.0661040988,16.9870305061
204;51.0697178043,16.9874596596
204;51.0750839061,16.9846379757
204;51.0814199587,16.9816875458
204;51.0806650703,16.9840908051
204;51.0788856418,16.9826745987
207;51.1050208545,17.0933883841
206;51.1091535637,17.0267003775
206;51.107759195,17.0387166739
206;51.1115245673,17.0602172613
206;51.0998435036,17.0360344648
209;51.1305979634,16.9606851341
208;51.1576069795,16.9316080213
208;51.1574202517,16.9317273796
779;51.1204012791,17.0449419029
778;51.0792199639,17.048612595
77;51.0777812158,17.0630037189
76;51.1171696934,17.0002856255
75;51.0981391958,17.0431208611
75;51.0995675415,17.0452451706
75;51.1020737773,17.0466828346
74;51.0796917853,17.0685723424
73;51.0825819237,17.0655280352
72;51.107914127,17.0708441734
71;51.1232565507,17.0452344418
70;51.1012598383,17.0096951723
655;51.1158621115,17.0623469353
79;51.1042117855,17.0362865925
78;51.1158405598,17.0511031151
2;51.1733069016,17.0226502419
669;51.0928883659,17.0023687184
668;51.1021206669,17.0132517815
668;51.0911515238,17.0161700249
667;51.1332620764,17.0447731018
666;51.1191500219,17.0435848832
665;51.0581475587,17.0169425011
664;51.1291685567,17.0333147049
663;51.0899116044,17.0296561718
662;51.1214922291,17.036383152
661;51.0872847522,17.0106339455
660;51.1096654952,17.045674324
769;51.1122475196,17.0556557178
769;51.1098832889,17.0534026622
692;51.0876944917,17.0171999931
693;51.1253844213,17.0294625651
693;51.1252952009,17.030025829
693;51.1252581659,17.0303074609
693;51.1251891461,17.0306749235
693;51.1251521111,17.0309914242
693;51.1253423362,17.0296905528
693;51.1250999251,17.0312542807
690;51.1410807678,17.0315551758
691;51.1152088118,17.1110719442
691;51.1118647155,17.1155646443
696;51.097067638,17.0543432236
696;51.0981241036,17.0528413653
696;51.0968473134,17.0523102879
696;51.098427294,17.0507760644
697;51.0772645498,17.0459076762
697;51.0772611794,17.0465943217
697;51.0772915123,17.0463743806
697;51.0773083638,17.0460954309
697;51.0772948826,17.0456662774
697;51.0772443279,17.045494616
697;51.077224106,17.0450802147
697;51.0772510685,17.0453055203
697;51.077246013,17.0447959006
697;51.0772257911,17.0449246466
694;51.1218289369,16.9402474165
694;51.1212834691,16.9442814589
695;51.139154252,16.9614791125
698;51.1211420504,16.8789052963
698;51.1110126564,16.8891191483
699;51.124936213,17.0486408472
542;51.1138681715,16.9653904438
542;51.1140431203,16.969960928
543;51.0846820136,17.0771068093
540;51.10015342,17.0118784904
541;51.0932000135,16.9768488407
546;51.1360096817,16.9713824987
547;51.1170137823,17.004674077
544;51.1452712308,17.1477270126
545;51.1029560478,17.0796847343
545;51.1040541465,16.9552463293
545;51.1086113142,17.0153144002
8;51.1441303608,16.8896636367
548;51.1216269125,16.9124007225
548;51.1211959243,16.8925738335
549;51.1083721835,17.0175433159
549;51.1083182947,17.0117497444
549;51.1105276829,17.0068144798
68;51.1748912748,17.0100906193
598;51.1082475656,17.0387837291
598;51.1112854517,17.0229318738
598;51.1249400007,17.0349723101
598;51.0973203026,17.0327916741
120;51.084520264,17.0375955105
121;51.1535088887,17.0317268372
122;51.1316731875,17.0380783081
123;51.115893542,17.0319843292
123;51.1160450788,17.0312011242
123;51.1160248738,17.0334327221
124;51.0999459109,16.947349906
125;51.0927597778,17.0228004456
126;51.0767870869,16.9804859161
126;51.0771376017,16.9640922546
126;51.0763556804,16.9686841965
126;51.0762747912,16.973233223
126;51.0766792356,16.9778251648
127;51.0880988364,17.0106350184
128;51.1210612396,16.8790635467
128;51.1199500761,16.8792995811
129;51.1156896945,17.0638275146
765;51.1455858906,16.8732123077
765;51.1465971623,16.8733558059
765;51.1477278758,16.8744769692
414;51.1045728712,17.0394301414
415;51.1071461984,17.0332825184
415;51.0993179884,17.0271885395
415;51.0996548578,17.0372521877
415;51.0999108769,17.0359218121
415;51.0970002606,17.0371878147
416;51.0994921502,16.9380547106
417;51.1099186288,17.0987083492
410;51.0682437701,17.0321238041
410;51.0680078016,17.0346128941
411;51.10015342,17.0392423868
412;51.0536966942,17.0184445381
413;51.1199568105,16.9190526009
413;51.1202396546,16.9205492735
413;51.1203878104,16.9170731306
413;51.1208659461,16.9186073542
498;51.1351605923,17.0689961314
498;51.1360626966,17.069991231
498;51.1370994216,17.0715039968
498;51.1379880245,17.0749694109
498;51.1383650024,17.0768898726
498;51.1385332951,17.0776194334
498;51.1386813922,17.0781129599
498;51.1388227571,17.0791375637
498;51.1390449011,17.0800548792
418;51.1215932417,17.0314854383
419;51.0932926651,17.0192974806
499;51.0658478925,17.0303857327
319;51.0523411186,17.0222760737
319;51.0526159462,17.0202188194
318;51.1534494447,16.939371228
313;51.0575210716,17.0061206815
312;51.1468478735,17.1101626754
311;51.149417164,16.9870573282
310;51.1300303805,16.9963645935
310;51.1284952457,16.9966328144
317;51.064054409,17.0695567131
317;51.0643510803,17.0680117607
317;51.0647825987,17.0660805702
317;51.0652950216,17.0639777184
317;51.0658074388,17.0619606972
317;51.0660771297,17.0601582527
317;51.0665086321,17.0583558083
317;51.0667513503,17.0570254326
317;51.0669670989,17.0556092262
317;51.0648736216,17.0650908351
317;51.0645938099,17.0649835467
317;51.0643949065,17.0648762584
317;51.0641724035,17.0647153258
316;51.1259365743,17.0781612396
316;51.1209265545,17.0776462555
316;51.1234585679,17.0780324936
315;51.1468152308,17.1101653576
314;51.0866836148,17.0173233747
314;51.0887255634,17.0168405771
496;51.1265190211,17.0480521023
496;51.1266057142,17.048202306
497;51.0782115979,17.034201175
497;51.0821327103,17.0348985493
497;51.0798495074,17.0344828069
3;51.118192363,17.0340120792
3;51.1187176636,17.0333683491
3;51.1220309604,17.0321023464
3;51.1208592119,17.0323383808
3;51.1199029353,17.0325100422
725;51.1444662304,17.1037977934
725;51.1445873852,17.1043771505
725;51.1443450753,17.1032935381
725;51.144217189,17.1035939455
725;51.1443652679,17.104216218
725;51.1447085397,17.1048492193
368;51.1233777611,17.0477986336
368;51.1234451001,17.047522366
369;51.1240242115,16.9147074223
366;51.1361704094,16.9440293312
367;51.0962224482,17.0573043823
364;51.1358472703,16.9440722466
365;51.135901127,16.9438791275
362;51.0860703387,17.0484021306
362;51.0869228577,17.0509663224
363;51.1361165531,16.9435358047
360;51.1161800024,17.0128950477
360;51.1157860059,17.0144882798
360;51.116900637,17.0147135854
360;51.117176765,17.0137426257
361;51.1074830107,17.1001875401
361;51.1089110678,17.0997476578
380;51.0872537522,17.011372805
381;51.096218675,17.0576262474
382;51.1463952462,16.8717759848
383;51.1476673025,16.8761050701
384;51.1682307117,16.9190740585
384;51.1649207295,16.9230437279
385;51.1138920817,17.0737919211
386;51.1112955552,17.0383679867
387;51.1111877844,17.0385289192
388;51.1112147272,17.0384216309
389;51.1736149801,16.8380177021
784;51.1459873725,16.9325008406
785;51.1246659392,16.9701908829
786;51.1114477809,17.0573351387
786;51.1114208383,17.0555541519
786;51.1112861251,17.0563158992
786;51.1116700566,17.0577213768
787;51.1273145711,16.9768431188
780;51.1579272745,17.0930621624
780;51.1565612942,17.0916459561
781;51.1565747523,17.1027181149
781;51.1556057568,17.10460639
783;51.1551589352,16.9335336692
788;51.1240531668,16.9623802902
789;51.1246612255,16.9701526169
605;51.0586975929,17.0799422264
579;51.0587827835,17.0805296302
578;51.1615566831,16.8979382515
604;51.103535416,17.0141717792
573;51.1399249405,16.9488902064
572;51.1315418997,17.1022836864
571;51.0904507039,16.9897422194
570;51.1426327158,17.134616375
577;51.0934062051,17.0363252147
577;51.09334017,17.0366063118
576;51.1276199267,16.9549298286
576;51.1288319024,16.955498457
576;51.1286164424,16.9570434093
575;51.1340502167,17.0374574664
574;51.1568466059,17.1005415916
60;51.060622324,17.040014863
61;51.1084166415,17.0175862312
258;51.1219366829,17.0538711548
258;51.1223137918,17.0534849167
259;51.0961344516,17.0689183474
259;51.0959154701,17.0689558983
259;51.0951608183,17.0691007376
259;51.0949115109,17.0691221952
259;51.0945611308,17.0691972971
259;51.094301713,17.0692563057
259;51.0971484908,17.0687681437
259;51.0969968917,17.0687788725
259;51.0968351854,17.0687949657
259;51.0966330517,17.0688271523
259;51.0963702767,17.0688593388
64;51.1116188661,17.0602977276
64;51.1072101929,17.0334675908
64;51.1116794866,17.0217651129
64;51.0992674578,17.0366433263
65;51.0989201426,16.9417140484
66;51.1486698466,17.0753717422
66;51.1411141553,17.0869102492
66;51.1384228952,17.0603606704
67;51.1525816198,17.0759886503
67;51.1518994303,17.0764017105
252;51.084887569,17.05033198
69;51.1291685567,17.00496912
69;51.1278690576,17.0060795546
250;51.0655310039,16.9875562191
250;51.0658006965,16.9872128963
250;51.0658074388,16.9863009453
250;51.066110841,16.9871914387
251;51.065659108,16.9894176722
251;51.0651652308,16.9897556305
256;51.1225978837,16.9809560342
257;51.1221117696,17.0533776283
257;51.1223137918,17.0543003082
257;51.1226504936,17.0532917976
254;51.1112118084,17.038318634
255;51.076432075,16.9598221779
603;51.1375706526,17.058160007
602;51.1375908481,17.0581439137
731;51.0884020924,17.0344519615
731;51.0964342861,17.0565104485
731;51.1044650847,17.0487427711
731;51.0981321887,17.0433354378
731;51.1013391679,17.0292162895
731;51.1095038332,17.0218777657
731;51.1082374615,17.0478844643
731;51.1150539043,17.0734190941
731;51.1236201811,17.0779681206
731;51.1319694252,17.0790839195
731;51.1384592464,17.0816159248
731;51.1285760435,17.0552229881
731;51.120118436,17.0425844193
731;51.1166164254,17.0511674881
731;51.1167780625,17.0334005356
731;51.1167780625,17.0245599747
731;51.1255056262,17.0093679428
731;51.1299226534,16.982588768
731;51.0914480214,16.9863653183
731;51.0862725186,17.0119428635
731;51.0837923849,17.0250749588
731;51.0688009206,17.0095396042
731;51.0771600699,17.033829689
731;51.0898037838,17.0215344429
731;51.0941433664,17.0332932472
731;51.1168588808,17.0003342628
731;51.1118815545,17.0407873392
731;51.1090592599,17.0406854153
731;51.0999108769,17.0359539986
731;51.1002073183,17.0233798027
731;51.0978626845,17.0325636864
731;51.1281720529,17.0276284218
731;51.0767556297,17.049279213
731;51.1095038332,17.0186698437
731;51.1358472703,17.0368123055
731;51.1536434787,17.0285591483
731;51.1405594911,17.0324778557
731;51.1129713573,17.0393764973
730;51.0555580168,17.0857921243
730;51.0501491837,17.0892655849
730;51.0495826359,17.0824635029
730;51.0539664557,17.079641819
733;51.1159034196,17.036315918
733;51.1128860434,17.0419378281
733;51.110649825,17.0500059135
733;51.1116736493,17.0464439399
733;51.1085482199,17.0518083579
732;51.1422052891,16.9196400046
735;51.0942848676,17.0077881217
734;51.0568662931,17.087854743
508;51.0906798193,17.0463904738
509;51.1799886462,16.986515522
509;51.1578424909,17.0093894005
506;51.1300303805,16.9595968723
507;51.1103121375,17.1003243327
504;51.1404618856,16.967638135
504;51.1372138639,16.9541198015
504;51.1355981824,16.9615334272
505;51.1370816945,16.9941599965
505;51.1407504383,16.9916172617
505;51.1416793583,16.9913597696
505;51.1447306393,16.9865022
505;51.144787851,16.9869742688
505;51.1488610295,16.989106714
505;51.1498393646,16.9884577976
505;51.1511853544,16.9842520938
505;51.1516863888,16.9930199679
505;51.1540429847,16.9896538847
505;51.1605169197,16.9855720969
505;51.1600055516,16.9789202185
505;51.158875139,16.9760019751
505;51.1557259861,16.9804222556
505;51.1652348069,16.9693897065
505;51.1710745058,16.9602838741
505;51.1606784032,16.9808084937
505;51.170151111,16.9581062766
505;51.1838185211,16.9346744986
505;51.1541706171,16.9786730991
505;51.149017171,16.9830341928
502;51.1420535011,17.1273422241
502;51.1422285115,17.1270954609
502;51.1436554949,17.1275353432
502;51.1450689721,17.1280288696
502;51.1463343344,17.1284794807
502;51.1464824064,17.128726244
502;51.1463141427,17.1298205853
503;51.1090862038,17.0279663801
500;51.1158566838,17.0388655365
501;51.1201265173,16.8554413319
630;51.1411249252,17.0313674212
631;51.0992101897,17.0313835144
632;51.0514947068,17.0586629212
632;51.0522871646,17.0630134642
633;51.141205701,17.0659303665
633;51.1407479699,17.0675396919
633;51.1405864166,17.0619982481
633;51.1388362204,17.0607805252
633;51.1394151388,17.0646643639
469;51.0841428466,16.9719457626
468;51.0774296948,16.964006424
636;51.1102717226,17.0269525051
636;51.1098810436,17.0289051533
637;51.1394286019,17.0252251625
637;51.1375773844,17.026040554
637;51.1409499106,17.0259225368
465;51.0850055104,17.0546329021
464;51.1437231408,16.9501769543
464;51.1440664174,16.8897253275
464;51.153993411,16.9005721807
464;51.1449447901,16.8721809983
464;51.151072741,16.8653896451
467;51.0900463799,16.9934034348
466;51.1102851942,17.09410429
466;51.1109318278,17.1029448509
461;51.1275542771,16.9636456668
461;51.1275037773,16.963519603
461;51.1275761603,16.9636000693
460;51.1136931206,17.0440764782
460;51.1116254669,17.0405298471
463;51.0850324684,17.0532488823
462;51.0742749858,17.0319843292
462;51.0750704242,17.0264482498
462;51.0732638156,17.0325422287
168;51.0768735918,17.0789310336
168;51.0779554587,17.0761549473
169;51.1546528915,16.9028037786
169;51.1547925252,16.9022659957
169;51.1546444798,16.9027434289
169;51.1548160778,16.9023625553
169;51.1546781265,16.9027997553
164;51.1047210772,16.8807828426
164;51.1101908927,16.8808043003
165;51.1115110961,17.0601984859
166;51.1080243103,17.0296776295
166;51.1078909413,17.0387005806
166;51.1039563819,17.0373272896
166;51.1041469252,17.0307612419
166;51.106695366,17.0246833563
166;51.1168448641,17.0336794853
166;51.1167258073,17.0512318611
166;51.0992910388,17.0269954205
166;51.0978222587,17.0327997208
166;51.0963534321,17.0415437222
166;51.1134441829,17.0315873623
166;51.1114167971,17.0614242554
166;51.0902215874,17.0164704323
166;51.1132017095,17.0392477512
166;51.0998976235,17.0358252525
167;51.070388601,17.0861139894
167;51.0713290485,17.0880183578
160;51.1614837928,17.0452612638
160;51.1595098771,17.0446284413
161;51.1082708038,17.0225838572
162;51.0969463585,17.1074724197
163;51.1545159493,16.8997782469
163;51.1548053951,16.8986798823
163;51.1542148932,16.9012574852
163;51.1532374362,16.9055597484
163;51.1529211462,16.9069223106
163;51.153621019,16.9035373628
600;51.1317320986,17.107117027
9;51.1751570226,16.9960266352
647;51.0691784632,16.973233223
646;51.1198557944,17.0519439876
646;51.1214383557,17.0502689481
646;51.1179751697,17.0607416332
646;51.1192092857,17.0437297225
646;51.125525827,17.0447127521
646;51.1271014607,17.0550687611
649;51.1618661856,17.0455133915
648;51.1145689732,16.9659268856
648;51.1153502486,16.9583952427
648;51.1178825675,16.9585239887
648;51.1124540753,16.9612061977
648;51.1131276202,16.9592964649
648;51.1116996935,16.9707119465
648;51.1149192017,16.9623541832
357;51.1190678607,17.0437216759
356;51.1038419393,17.0938065648
355;51.1100696477,17.0321774483
355;51.0991023907,17.0370697975
355;51.1028752051,17.0301604271
355;51.1101235344,17.0447087288
355;51.1147036768,17.0405030251
355;51.1161584505,17.0376706123
355;51.1161315107,17.0499444008
355;51.1104199103,17.0236372948
354;51.1097732695,17.0987418294
353;51.1241656213,17.0311850309
352;51.1239164704,17.0344090462
352;51.1197413091,17.0353531837
352;51.1228794494,17.0359861851
352;51.1227178337,17.031866312
352;51.1245090434,17.0337116718
352;51.1240646144,17.0332181454
352;51.1237009874,17.0328104496
352;51.1234720357,17.0325100422
352;51.123229615,17.0322525501
352;51.1243878359,17.0335614681
352;51.1235528423,17.0345056057
352;51.1231892114,17.0346343517
352;51.1229063853,17.0346558094
352;51.1228929174,17.0358359814
352;51.1227986416,17.0354497433
352;51.1228255776,17.0350205898
352;51.1227851736,17.0346343517
352;51.1227986416,17.034226656
352;51.1227851736,17.0339691639
352;51.1227986416,17.0335400105
352;51.1227582377,17.0332181454
352;51.1227447697,17.0328748226
352;51.1227178337,17.0325100422
352;51.1227447697,17.0321881771
352;51.1225966215,17.0347416401
352;51.1222868556,17.0347845554
352;51.1218424052,17.0348918438
352;51.1215191659,17.0349776745
352;51.1210747081,17.0351064205
352;51.1207918691,17.0351064205
352;51.120522497,17.0352351665
352;51.1203069982,17.0352351665
351;51.1100595439,17.098339498
350;51.0803482831,16.990147233
350;51.0817502185,16.9892245531
359;51.1146767361,17.0170068741
358;51.1582327642,16.9162148237
216;51.1241168013,16.9136412442
217;51.1237615921,16.9161826372
217;51.1216538492,16.9147449732
214;51.1223541962,16.932554841
215;51.1222060467,16.9325977564
215;51.1184819525,16.9331127405
215;51.1093084909,16.940740943
212;51.1206571833,17.0822167397
213;51.0745581095,17.0071792603
213;51.0665221164,16.9927597046
211;51.1429988854,17.0814170838
211;51.1613844366,17.0517196656
762;51.1261453133,17.0844858885
762;51.1251554779,17.0872700214
763;51.0588825846,17.0868998766
763;51.0605144351,17.0829409361
760;51.1448572901,17.1165463328
760;51.1443087288,17.1164229512
761;51.1094499458,17.029414773
766;51.106108801,17.0322418213
767;51.069933539,17.0799851418
767;51.0775105819,17.0752215385
218;51.1106354552,17.0048189163
219;51.0593262917,17.0073616505
289;51.1438442975,17.1211248636
289;51.1437265063,17.1214869618
288;51.1645036011,16.9223302603
4;51.0979017626,17.0917654037
281;51.0848943085,17.0503279567
281;51.084887569,17.0505210757
281;51.0849077876,17.0506498218
281;51.0849077876,17.0507732034
281;51.0849044178,17.0509395003
281;51.0849246363,17.050177753
281;51.0849212666,17.0500543714
281;51.0849347456,17.0498934388
281;51.0849145271,17.0510467887
280;51.1107028128,17.1060374379
283;51.1049501218,17.0484209061
282;51.1288453686,17.0358252525
285;51.1589409674,16.9279749691
284;51.0500277812,17.0900702477
287;51.1260375771,16.9164642692
287;51.1259130069,16.9170758128
287;51.1258288376,16.9176068902
287;51.1257009,16.9183257222
287;51.1255460277,16.9192698598
287;51.1253271856,16.9206485152
287;51.1252396484,16.9211956859
287;51.1251453774,16.9216999412
287;51.1250578399,16.9220808148
287;51.1250511063,16.9222578406
287;51.1249265334,16.922236383
287;51.1247918596,16.9221827388
286;51.099970839,16.9988372326
678;51.1145689732,16.9359827042
679;51.0971889172,17.0144104958
679;51.093550404,17.0091319084
674;51.1468731128,17.1145454049
674;51.1486869414,17.1172061563
674;51.1458399726,17.1122333407
675;51.1373013783,17.0300531387
675;51.1174246052,17.0320272446
675;51.1106893413,17.0407176018
675;51.1107701703,17.039129734
675;51.1089649559,17.0389151573
675;51.1121172992,17.0409750938
675;51.1129255578,17.0394730568
675;51.1079006546,17.0297420025
675;51.1073348136,17.0322096348
675;51.0996548578,17.0370805264
675;51.098159139,17.0258367062
675;51.0909358881,17.017339468
675;51.0893320655,17.0155155659
675;51.1047614969,17.0312011242
676;51.1161483481,17.0390680432
677;51.1121913902,16.882687211
670;51.1093152269,17.0436358452
670;51.1098810436,17.0227789879
670;51.1149730828,17.0391619205
670;51.11623927,17.0375579596
670;51.1006654512,17.0293343067
670;51.1117670495,17.0445907116
671;51.0800988959,16.9609057903
672;51.1491849746,17.1180054545
673;51.1054418904,16.9602996111
263;51.0861579501,17.0558291674
262;51.1023093026,17.0257508755
262;51.1016625484,17.0279181004
262;51.1011505282,17.0301496983
262;51.1004633343,17.0331966877
262;51.0997087567,17.0369517803
262;51.0988598421,17.0407497883
262;51.0984016913,17.0427238941
262;51.0999782501,17.0337545872
262;51.0992101897,17.0334327221
262;51.0984555916,17.0330679417
262;51.097485376,17.0323598385
262;51.096690323,17.0319521427
262;51.0955987874,17.0313727856
262;51.0940086029,17.0305359364
262;51.0924453173,17.0298922062
262;51.0906663419,17.029055357
262;51.0889681652,17.0283472538
262;51.0877686219,17.0275747776
262;51.0865960045,17.0269095898
262;51.0856659764,17.0262444019
262;51.0841563259,17.025257349
262;51.0956257392,17.0193350315
262;51.0962860536,17.0177257061
262;51.0970541625,17.0157945156
262;51.0976201294,17.0145070553
262;51.1020802448,17.0133268833
262;51.1007462977,17.0137560368
262;51.0990889158,17.0141208172
262;51.1004094363,17.0050656796
262;51.1013526421,17.0092284679
262;51.1043168779,17.0215237141
262;51.1035893103,17.0188844204
262;51.1029156265,17.0161378384
262;51.0855985824,17.0473372936
262;51.0852885684,17.0481741428
262;51.0844933057,17.0486462116
262;51.0839271782,17.048882246
262;51.0833340848,17.0490753651
261;51.1003892245,17.0050764084
261;51.1010831567,17.0080268383
261;51.1025248853,17.0141851902
261;51.1036027839,17.0188200474
261;51.1043034045,17.0216095448
261;51.1022015109,17.0260083675
261;51.1011101053,17.0301282406
261;51.1004902833,17.0333683491
261;51.0995740094,17.0372092724
261;51.0989406918,17.0405566692
261;51.0982265148,17.0428740978
261;51.1000456232,17.0337116718
261;51.0993314632,17.0334112644
261;51.0985633921,17.0330250263
261;51.0981187135,17.0327031612
261;51.0968250787,17.0319950581
261;51.0949788914,17.0310080051
261;51.0932134901,17.0301282406
261;51.0904102717,17.028990984
261;51.0891029434,17.0283257961
261;51.0869734018,17.0271670818
261;51.0858007643,17.0263516903
261;51.0841563259,17.025257349
261;51.0833206053,17.0489037037
261;51.0845472223,17.0484316349
261;51.084008054,17.0485603809
261;51.0838058642,17.0487105846
261;51.1019320304,17.0115351677
261;51.1011505282,17.0136809349
261;51.0998839276,17.0139813423
261;51.0988059423,17.0142388344
261;51.1032255223,17.0167279243
261;51.0976201294,17.0147109032
261;51.0967307498,17.0165991783
261;51.0962995293,17.0178437233
261;51.0959491596,17.0190024376
261;51.1000725724,17.0354819298
261;51.0994527365,17.038872242
261;51.0923105489,17.0297312737
261;51.0916636547,17.0294737816
261;51.0850863843,17.0480668545
261;51.0854907517,17.0474660397
261;51.0857333704,17.0469081402
261;51.0849381153,17.0482814312
260;51.0986745611,17.0533159375
267;51.0714059013,17.0849257708
267;51.0720328548,17.0843464136
266;51.0687200183,16.995742321
266;51.0737491801,16.995087862
266;51.0732233684,16.9999158382
266;51.0748816773,16.997512579
266;51.0687469857,17.0046687126
266;51.0634340903,16.9820845127
266;51.0675334339,16.9731152058
265;51.1236067133,16.9326674938
265;51.1240107439,16.9291484356
265;51.1245494458,16.9261443615
265;51.124805327,16.9245135784
265;51.1252901506,16.9221746922
265;51.1256806993,16.92035079
265;51.1259365743,16.9189345837
265;51.1261789808,16.917539835
265;51.126421386,16.916424036
265;51.1266772569,16.915115118
265;51.1268792592,16.9140207767
264;51.1262577627,16.9142273068
264;51.1268536723,16.9139161706
269;51.1367022375,17.0719894767
268;51.1199332401,17.0404601097
701;51.1591075029,17.1502161026
59;51.0607909,17.0399558544
58;51.1104608864,17.0348730683
58;51.1128385583,17.0358601213
58;51.1168358704,17.03407377
58;51.1169671999,17.0333978534
55;51.1098271566,16.9428491592
54;51.1090862038,16.9489753246
54;51.1097732695,16.9455635548
54;51.1108375276,16.943846941
54;51.110999185,16.942538023
54;51.1108509991,16.9411432743
54;51.1123193652,16.9423663616
54;51.1134913303,16.9414007664
54;51.1144746805,16.9393193722
54;51.1154041291,16.9375169277
54;51.1167780625,16.9363367558
54;51.1176131785,16.9350922108
54;51.1195123377,16.9347918034
54;51.1207379948,16.9364225864
54;51.1218154687,16.9375169277
54;51.1132757987,16.939791441
54;51.1122115968,16.9401562214
54;51.113073737,16.9381821156
54;51.1100157609,16.9411218166
54;51.1095577206,16.9407784939
57;51.1077151853,17.0553731918
56;51.1213049063,16.926780045
56;51.1213520458,16.9260665774
56;51.1213857167,16.9255301356
51;51.123310422,17.0409482718
50;51.1537376915,17.0288193226
50;51.1537780683,17.0289480686
53;51.1144342692,17.0715415478
53;51.108493433,17.0692884922
52;51.1013216515,17.0293772221
52;51.0999068346,17.0358788967
52;51.0997087567,17.0371313102
537;51.131323086,16.9574779272
536;51.1100831194,17.0321023464
535;51.1442974625,16.8791421191
63;51.1376211413,16.9700092077
63;51.1374124541,16.9694298506
63;51.1372172298,16.9681799412
533;51.1637635252,17.1210068464
532;51.1426152149,16.9903242588
531;51.13954977,17.0324027538
531;51.1364935462,17.0300424099
531;51.1361434812,17.0361793041
531;51.1360391344,17.0321372151
531;51.1352952359,17.0360934734
531;51.1345647899,17.0364609361
530;51.1401017536,16.9824900606
539;51.0981625078,17.1004289389
539;51.0977784641,17.1002706885
538;51.1173909314,17.0072114468
775;51.1099349306,17.0609736443
775;51.1101033269,17.0615798235
775;51.1099517702,17.0617648959
774;51.1265863556,17.0590987802
774;51.1264819872,17.0588305593
777;51.0799883563,17.0440206531
777;51.079893993,17.0423147682
115;51.1373522043,17.0576330423
114;51.1450760397,17.1264410019
117;51.0540204078,17.0132410526
117;51.0536562298,17.0148932934
116;51.0526884465,17.0163068175
116;51.0504493163,17.015491426
111;51.1271687942,17.0687788725
111;51.127108194,17.0799261332
111;51.1257076336,17.090408206
111;51.1235663101,17.095477581
111;51.1185290948,17.1014428139
111;51.1267445911,17.0788264275
111;51.1265291213,17.0707154274
111;51.1231892114,17.0713162422
111;51.1202228187,17.0726010203
111;51.1153199407,17.0726493001
111;51.1159833413,17.0721933246
111;51.1138584053,17.0725058019
111;51.1023093026,17.0742076635
111;51.1147306175,17.1059167385
111;51.1113022909,17.1107822657
111;51.1084664887,17.1150791645
111;51.106971055,17.1175253391
111;51.1035219424,17.1212804317
111;51.1009753621,17.1219027042
111;51.0995605346,17.1185553074
111;51.0984960168,17.1149075031
111;51.0964881887,17.1019041538
111;51.0979031102,17.0942437649
111;51.0984286415,17.0859825611
111;51.1109250921,17.0709756017
111;51.1049164389,17.0679165423
110;51.1554738643,17.0646750927
110;51.1609107581,17.0495688915
113;51.1061295715,17.1080437303
113;51.1066651137,17.1059516072
113;51.1074768362,17.1107634902
112;51.0744259855,17.0767343044
112;51.0782159794,17.0691221952
112;51.0806327173,17.0762271882
771;51.1401807365,16.9502634974
119;51.1756821798,16.9958835839
118;51.1576250355,16.922737956
770;51.107617735,17.036190033
773;51.0855716247,17.0711874962
773;51.0819187175,17.0774424076
773;51.078076788,17.0832788944
773;51.0754613973,17.0865833759
772;51.145431085,16.9945004582
429;51.0829296985,17.049665451
428;51.0778610913,17.101764679
534;51.0772924897,17.083966881
534;51.0772031595,17.0842672884
534;51.077675844,17.0838046074
421;51.1252430152,16.9445282221
421;51.1249871364,16.9455581903
420;51.0964551734,17.0137412846
420;51.0968038547,17.0138137043
423;51.0884937426,17.011320591
422;51.0882241823,17.0128655434
425;51.0937929804,17.0059132576
424;51.0900463799,17.0165133476
427;51.1522168043,17.1199607849
426;51.0741266823,16.99639678
308;51.1182260363,17.0064765215
309;51.085167258,17.0819163322
309;51.0855177094,17.0890831947
300;51.1422826974,16.8882930279
301;51.0772903899,17.0815393928
302;51.0967052585,17.0060969889
303;51.1566716509,17.1260225773
303;51.1576162317,17.1240538359
303;51.1571595045,17.1250033379
304;51.1533742982,16.8920910358
305;51.1097756944,17.0462429523
305;51.1070077004,17.046918869
306;51.0930773761,16.9755613804
307;51.1424585146,16.8886183269
307;51.1416505041,16.8876171112
307;51.1406992348,16.8867012966
307;51.1404569045,16.8876600266
307;51.1396130466,16.8911215771
307;51.1385631842,16.8949556351
307;51.1376296243,16.8984176152
307;51.1399528532,16.8897487156
568;51.1031336663,17.0453283191
569;51.1181788937,17.0124846697
569;51.1184348102,17.0114171505
569;51.1185290948,17.010730505
751;51.0905046135,17.015145421
751;51.0910369674,17.0162075758
751;51.0900935512,17.017698884
751;51.0894061929,17.0166474581
751;51.0903698394,17.0160895586
751;51.0900396411,17.0168298483
750;51.1463750546,17.109760344
750;51.1471356007,17.1136683226
