50-049,51.1030082,17.0243091
51-220,51.1647033,17.1284542
97-400,51.3799285,19.3633432
53-234,51.0958938,16.97052
51-151,51.1412467,17.06254
51-689,51.11052129999999,17.0942955
53-615,51.11923590000001,17.0011672
53-437,51.0955257,16.9814205
50-205,51.1090297,17.0735569
53-315,51.0786895,17.0066089
53-334,51.096775,17.0253467
54-171,49.8693894,20.7792162
51-617,51.1075344,17.0838432
53-325,51.0877494,17.0070943
54-034,51.136444,16.8978939
55-062,50.7787737,16.7778012
54-511,51.1169357,16.9222297
50-258,51.1189842,17.0382366
50-203,51.1147842,17.0294685
53-625,51.1172809,17.0056343
51-660,51.10475539999999,17.0975284
59-300,51.4204521,16.1825037
53-675,54.3405687,18.0614204
51-418,51.1340866,17.0865974
52-429,51.0748367,16.9720058
52-226,51.0666999,17.0311508
53-035,54.3405687,18.0614204
50-523,51.0894622,17.0388679
50-368,51.1148319,17.0674304
53-642,51.1177024,17.0136709
53-112,51.0989532,17.033041
53-013,54.3405687,18.0614204
54-310,51.1238117,16.9168205
50-089,51.0981597,17.0311622
52-007,51.07435599999999,17.0914926
50-446,51.0995635,17.0450725
54-229,51.1223716,16.9970245
54-049,51.1469078,16.9087753
50-443,51.0995635,17.0450725
55-100,51.337823,17.1069271
52-215,51.0502624,17.0224103
53-227,51.0948009,16.9925861
82-200,54.03660199999999,19.0827903
50-350,51.1156082,17.0518703
52-128,51.0492172,17.0954895
50-331,51.1154556,17.0412034
67-400,51.8006666,16.3093138
50-321,51.12123099999999,17.0461387
54-027,51.14330289999999,16.8798885
49-300,50.8625297,17.4725885
50-351,51.1171493,17.0528039
50-064,51.1008644,17.0289669
54-110,51.1488323,16.9427299
53-411,51.0937309,17.0082874
54-057,51.1541709,16.880619
53-124,51.08260720000001,17.0222854
51-424,51.1324844,17.1084203
50-341,51.1186218,17.0610113
53-649,51.11793979999999,17.016557
50-146,51.1127376,17.0372524
53-438,51.0972728,17.0016403
51-523,51.0960388,17.1599788
53-614,51.1144599,17.0012302
58-500,50.88773339999999,15.7128639
50-370,51.1072196,17.0612258
50-075,51.1078262,17.0274801
50-084,51.09863660000001,17.0410032
52-339,51.0579166,16.9708023
53-622,51.117218,17.0021648
51-420,51.1367683,17.0869903
53-505,51.10145180000001,17.0198907
50-052,51.1064167,17.0334281
50-372,51.1079101,17.0663137
51-671,51.1100044,17.0911636
50-102,51.11027139999999,17.0319576
50-345,51.1122741,17.0673608
50-212,51.1192893,17.0291013
53-678,51.1118927,17.0152349
44-240,50.0247497,18.6927127
50-149,51.1106719,17.0373106
58-407,50.6620986,16.0777324
51-050,51.1661605,16.9666938
52-403,51.0875358,16.9620285
50-320,51.1207675,17.0466575
54-149,49.8693894,20.7792162
53-239,51.0930709,16.9744434
53-641,51.1140899,17.008892
49-305,50.8419001,17.4584684
50-226,51.1127815,17.0481681
57-200,50.5835533,16.8009271
50-302,51.1189842,17.0382366
59-100,51.5017364,16.0519576
53-322,51.0829086,17.0026435
50-557,51.0824584,17.0275211
51-657,51.1052551,17.0962972
53-121,51.0802421,17.0189323
50-548,51.0874633,17.0378227
52-208,51.05398169999999,17.0226497
50-266,51.11549369999999,17.0392875
51-602,51.1175708,17.0756721
54-203,51.1191902,16.9973354
52-435,51.074459,16.9643917
51-646,51.10121530000001,17.1073617
52-424,51.0766029,16.9706773
50-062,51.1097259,17.029128
50-519,51.0962524,17.040368
38-400,49.7167434,21.7928304
51-520,51.09791939999999,17.147026
50-262,51.1189842,17.0382366
51-682,51.1106262,17.1064434
55-506,50.7787737,16.7778012
80-281,54.3821144,18.5974416
50-242,51.1185607,17.0381717
50-527,51.0931625,17.0417442
57-220,50.6026456,17.0703956
53-221,54.3405687,18.0614204
